2101,  279421,  completed,  eof,  2014-06-18 21:51:23,  2014-06-18 21:51:35,  12,  modelParams|sensorParams|encoders|mad:n_383.modelParams|clParams|alpha_0.0342443503289.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_286.modelParams|spParams|synPermInactiveDec_0.0878992164075,  500,  383,  0.0342443503289,  10,  12,  4,  286,  0.0878992164075,  18.0420650708,  11.6252597881, 
2101,  279422,  completed,  eof,  2014-06-18 21:51:28,  2014-06-18 21:51:40,  12,  modelParams|sensorParams|encoders|mad:n_452.modelParams|clParams|alpha_0.0368119661458.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_336.modelParams|spParams|synPermInactiveDec_0.0966925116596,  500,  452,  0.0368119661458,  9,  12,  4,  336,  0.0966925116596,  19.1086672825,  12.3125163606, 
2101,  279423,  completed,  eof,  2014-06-18 21:51:30,  2014-06-18 21:51:43,  13,  modelParams|sensorParams|encoders|mad:n_430.modelParams|clParams|alpha_0.0425397245066.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_286.modelParams|spParams|synPermInactiveDec_0.0809318050302,  500,  430,  0.0425397245066,  10,  12,  4,  286,  0.0809318050302,  18.0074857794,  11.6029788993, 
2101,  279424,  completed,  eof,  2014-06-18 21:51:34,  2014-06-18 21:51:47,  13,  modelParams|sensorParams|encoders|mad:n_403.modelParams|clParams|alpha_0.0502254539017.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_287.modelParams|spParams|synPermInactiveDec_0.0844348250899,  500,  403,  0.0502254539017,  9,  12,  5,  287,  0.0844348250899,  18.7054108143,  12.0526812926, 
2101,  279425,  completed,  eof,  2014-06-18 21:51:35,  2014-06-18 21:51:47,  12,  modelParams|sensorParams|encoders|mad:n_459.modelParams|clParams|alpha_0.0475525.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_287.modelParams|spParams|synPermInactiveDec_0.0875375,  500,  459,  0.0475525,  10,  12,  5,  287,  0.0875375,  19.6073883386,  12.6338632694, 
2101,  279426,  completed,  eof,  2014-06-18 21:51:40,  2014-06-18 21:51:53,  13,  modelParams|sensorParams|encoders|mad:n_388.modelParams|clParams|alpha_0.0519012870689.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_336.modelParams|spParams|synPermInactiveDec_0.0786116229127,  500,  388,  0.0519012870689,  9,  13,  5,  336,  0.0786116229127,  18.3143789488,  11.8007230493, 
2101,  279427,  completed,  eof,  2014-06-18 21:51:44,  2014-06-18 21:51:59,  15,  modelParams|sensorParams|encoders|mad:n_437.modelParams|clParams|alpha_0.0349356315104.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_286.modelParams|spParams|synPermInactiveDec_0.0916524521858,  500,  437,  0.0349356315104,  9,  12,  5,  286,  0.0916524521858,  18.0164535308,  11.6087571979, 
2101,  279428,  completed,  eof,  2014-06-18 21:51:48,  2014-06-18 21:52:02,  14,  modelParams|sensorParams|encoders|mad:n_377.modelParams|clParams|alpha_0.0432841811636.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_287.modelParams|spParams|synPermInactiveDec_0.0801234157856,  500,  377,  0.0432841811636,  9,  12,  5,  287,  0.0801234157856,  19.0754861713,  12.291136378, 
2101,  279439,  completed,  eof,  2014-06-18 21:51:48,  2014-06-18 21:52:01,  13,  modelParams|sensorParams|encoders|mad:n_426.modelParams|clParams|alpha_0.033454314693.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_336.modelParams|spParams|synPermInactiveDec_0.0870413339439,  500,  426,  0.033454314693,  10,  13,  5,  336,  0.0870413339439,  18.8743705539,  12.1615491444, 
2101,  279440,  completed,  killed,  2014-06-18 21:51:53,  2014-06-18 21:52:02,  9,  modelParams|sensorParams|encoders|mad:n_521.modelParams|clParams|alpha_0.0427853771194.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_326.modelParams|spParams|synPermInactiveDec_0.1,  300,  521,  0.0427853771194,  9,  12,  5,  326,  0.1,  18.2587164636,  13.8777086219, 
2101,  279441,  completed,  killed,  2014-06-18 21:51:59,  2014-06-18 21:52:02,  3,  modelParams|sensorParams|encoders|mad:n_521.modelParams|clParams|alpha_0.053278029291.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_376.modelParams|spParams|synPermInactiveDec_0.0891400634194,  50,  521,  0.053278029291,  11,  12,  5,  376,  0.0891400634194,  9.98142576431,  9.00872263607, 
2101,  279442,  completed,  killed,  2014-06-18 21:52:01,  2014-06-18 21:52:03,  2,  modelParams|sensorParams|encoders|mad:n_467.modelParams|clParams|alpha_0.0322927249478.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_265.modelParams|spParams|synPermInactiveDec_0.1,  50,  467,  0.0322927249478,  10,  12,  5,  265,  0.1,  10.805359395,  9.75236284587, 
